IsCanceled,LeadTime,StaysInWeekendNights,StaysInWeekNights,Adults,Meal,MarketSegment,DistributionChannel,IsRepeatedGuest,BookingChanges,DepositType,CustomerType,ADR,TotalOfSpecialRequests,Minors,CancelRate,WasInWaitingList,Season
1,88,0,2,2,FB       ,Groups,TA/TO,0,0,Non Refund     ,Transient,115.80,0,0,1.0,0,summer
1,88,0,2,2,FB       ,Groups,TA/TO,0,0,Non Refund     ,Transient,115.80,0,0,1.0,0,summer
1,88,0,2,2,FB       ,Groups,TA/TO,0,0,Non Refund     ,Transient,115.80,0,0,1.0,0,summer
1,88,0,2,2,FB       ,Groups,TA/TO,0,0,Non Refund     ,Transient,115.80,0,0,1.0,0,summer
1,88,0,2,2,FB       ,Groups,TA/TO,0,0,Non Refund     ,Transient,115.80,0,0,1.0,0,summer
1,88,0,2,2,FB       ,Groups,TA/TO,0,0,Non Refund     ,Transient,115.80,0,0,1.0,0,summer
1,88,0,2,2,FB       ,Groups,TA/TO,0,0,Non Refund     ,Transient,115.80,0,0,1.0,0,summer
1,88,0,2,2,FB       ,Groups,TA/TO,0,0,Non Refund     ,Transient,115.80,0,0,1.0,0,summer
1,88,0,2,2,FB       ,Groups,TA/TO,0,0,Non Refund     ,Transient,115.80,0,0,1.0,0,summer
1,88,0,2,2,FB       ,Groups,TA/TO,0,0,Non Refund     ,Transient,115.80,0,0,1.0,0,summer
1,88,0,2,2,FB       ,Groups,TA/TO,0,0,Non Refund     ,Transient,115.80,0,0,1.0,0,summer
1,88,0,2,2,FB       ,Groups,TA/TO,0,0,Non Refund     ,Transient,115.80,0,0,1.0,0,summer
1,88,0,2,2,FB       ,Groups,TA/TO,0,0,Non Refund     ,Transient,115.80,0,0,1.0,0,summer
1,88,0,2,2,FB       ,Groups,TA/TO,0,0,Non Refund     ,Transient,115.80,0,0,1.0,0,summer
1,88,0,2,2,FB       ,Groups,TA/TO,0,0,Non Refund     ,Transient,115.80,0,0,1.0,0,summer
1,88,0,2,2,FB       ,Groups,TA/TO,0,0,Non Refund     ,Transient,115.80,0,0,1.0,0,summer
1,88,0,2,2,FB       ,Groups,TA/TO,0,0,Non Refund     ,Transient,115.80,0,0,1.0,0,summer
1,88,0,2,2,FB       ,Groups,TA/TO,0,0,Non Refund     ,Transient,115.80,0,0,1.0,0,summer
1,88,0,2,2,FB       ,Groups,TA/TO,0,0,Non Refund     ,Transient,115.80,0,0,1.0,0,summer
1,88,0,2,2,FB       ,Groups,TA/TO,0,0,Non Refund     ,Transient,115.80,0,0,1.0,0,summer
1,88,0,2,2,FB       ,Groups,TA/TO,0,0,Non Refund     ,Transient,115.80,0,0,1.0,0,summer
1,88,0,2,2,FB       ,Groups,TA/TO,0,0,Non Refund     ,Transient,115.80,0,0,1.0,0,summer
1,88,0,2,2,FB       ,Groups,TA/TO,0,0,Non Refund     ,Transient,115.80,0,0,1.0,0,summer
1,117,0,3,2,BB       ,Offline TA/TO,TA/TO,0,0,Non Refund     ,Transient,68.56,0,0,1.0,0,summer
1,117,0,3,2,BB       ,Offline TA/TO,TA/TO,0,0,Non Refund     ,Transient,68.56,0,0,1.0,0,summer
1,117,0,3,2,BB       ,Offline TA/TO,TA/TO,0,0,Non Refund     ,Transient,68.56,0,0,1.0,0,summer
1,117,0,3,2,BB       ,Offline TA/TO,TA/TO,0,0,Non Refund     ,Transient,68.56,0,0,1.0,0,summer
1,117,0,3,2,BB       ,Offline TA/TO,TA/TO,0,0,Non Refund     ,Transient,68.56,0,0,1.0,0,summer
1,117,0,3,2,BB       ,Offline TA/TO,TA/TO,0,0,Non Refund     ,Transient,68.56,0,0,1.0,0,summer
1,117,0,3,2,BB       ,Offline TA/TO,TA/TO,0,0,Non Refund     ,Transient,68.56,0,0,1.0,0,summer
1,117,0,3,2,BB       ,Offline TA/TO,TA/TO,0,0,Non Refund     ,Transient,68.56,0,0,1.0,0,summer
1,117,0,3,2,BB       ,Offline TA/TO,TA/TO,0,0,Non Refund     ,Transient,68.56,0,0,1.0,0,summer
1,117,0,3,2,BB       ,Offline TA/TO,TA/TO,0,0,Non Refund     ,Transient,68.56,0,0,1.0,0,summer
1,117,0,3,2,BB       ,Offline TA/TO,TA/TO,0,0,Non Refund     ,Transient,68.56,0,0,1.0,0,summer
1,117,0,3,2,BB       ,Offline TA/TO,TA/TO,0,0,Non Refund     ,Transient,68.56,0,0,1.0,0,summer
1,117,0,3,2,BB       ,Offline TA/TO,TA/TO,0,0,Non Refund     ,Transient,68.56,0,0,1.0,0,summer
1,117,0,3,2,BB       ,Offline TA/TO,TA/TO,0,0,Non Refund     ,Transient,68.56,0,0,1.0,0,summer
1,117,0,3,2,BB       ,Offline TA/TO,TA/TO,0,0,Non Refund     ,Transient,68.56,0,0,1.0,0,summer
1,117,0,3,2,BB       ,Offline TA/TO,TA/TO,0,0,Non Refund     ,Transient,68.56,0,0,1.0,0,summer
1,117,0,3,2,BB       ,Offline TA/TO,TA/TO,0,0,Non Refund     ,Transient,68.56,0,0,1.0,0,summer
1,117,0,3,2,BB       ,Offline TA/TO,TA/TO,0,0,Non Refund     ,Transient,68.56,0,0,1.0,0,summer
1,117,0,3,2,BB       ,Offline TA/TO,TA/TO,0,0,Non Refund     ,Transient,68.56,0,0,1.0,0,summer
1,117,0,3,2,BB       ,Offline TA/TO,TA/TO,0,0,Non Refund     ,Transient,68.56,0,0,1.0,0,summer
1,78,0,2,2,BB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Transient,68.56,1,0,1.0,0,summer
1,118,2,6,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,153.75,1,0,1.0,0,summer
0,2,2,3,2,BB       ,Online TA,TA/TO,1,0,No Deposit     ,Transient,46.37,0,0,0.0,0,winter
0,6,1,3,1,BB       ,Corporate,Corporate,1,1,No Deposit     ,Transient,40.23,0,0,0.0,0,autumn
0,6,1,3,1,BB       ,Corporate,Corporate,1,1,No Deposit     ,Transient,40.23,0,0,0.0,0,autumn
0,11,1,3,1,BB       ,Corporate,Corporate,1,0,No Deposit     ,Transient,34.97,0,0,0.0,0,winter
0,14,1,2,1,BB       ,Corporate,Corporate,1,0,No Deposit     ,Transient,43.90,0,0,0.0,0,autumn
0,7,0,1,1,BB       ,Corporate,Corporate,1,0,No Deposit     ,Transient,32.18,0,0,0.0,0,autumn
0,14,1,2,1,BB       ,Corporate,Corporate,1,0,No Deposit     ,Transient,43.90,0,0,0.0,0,autumn
0,7,0,1,1,BB       ,Corporate,Corporate,1,0,No Deposit     ,Transient,32.18,0,0,0.0,0,autumn
1,164,4,5,2,BB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Transient,81.71,1,0,1.0,0,summer
0,191,1,2,2,Undefined,Offline TA/TO,Direct,1,1,No Deposit     ,Transient-Party,54.79,0,0,0.0,0,spring
0,96,0,5,2,HB       ,Direct,Direct,1,0,No Deposit     ,Transient,142.58,1,0,0.0,0,winter
0,61,0,3,2,HB       ,Direct,Direct,1,1,No Deposit     ,Transient,192.06,1,0,0.0,0,winter
0,89,0,4,3,HB       ,Offline TA/TO,TA/TO,1,3,No Deposit     ,Transient,80.28,1,0,0.0,0,winter
0,49,0,2,2,BB       ,Direct,TA/TO,1,0,No Deposit     ,Transient,108.48,1,0,0.0,0,winter
0,0,0,1,1,BB       ,Corporate,Corporate,1,0,No Deposit     ,Transient,46.40,0,0,0.0,0,autumn
0,3,1,1,1,BB       ,Corporate,Corporate,1,0,No Deposit     ,Transient-Party,37.05,0,0,0.0,0,winter
1,2,0,2,1,BB       ,Corporate,Corporate,1,3,No Deposit     ,Transient,181.71,0,0,0.25,0,summer
0,0,0,1,1,BB       ,Corporate,Corporate,1,0,No Deposit     ,Transient,46.40,0,0,0.25,0,autumn
0,3,1,1,1,BB       ,Corporate,Corporate,1,0,No Deposit     ,Transient-Party,37.05,0,0,0.2,0,winter
1,91,1,4,2,HB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,158.07,0,0,1.0,0,summer
1,78,1,4,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient-Party,75.20,2,0,1.0,0,summer
1,78,1,4,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient-Party,75.20,2,0,1.0,0,summer
0,81,2,7,2,BB       ,Offline TA/TO,TA/TO,1,1,No Deposit     ,Transient,64.79,0,0,0.0,0,spring
1,131,2,6,1,HB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,87.07,1,0,1.0,0,summer
1,92,2,6,2,HB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Contract,115.80,0,0,1.0,0,summer
0,221,2,5,2,HB       ,Groups,TA/TO,1,0,No Deposit     ,Transient-Party,64.86,0,0,0.0,0,spring
1,181,2,1,2,BB       ,Online TA,TA/TO,0,1,No Deposit     ,Transient,146.00,0,0,1.0,0,summer
1,88,2,9,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,225.92,2,2,1.0,0,summer
0,0,0,1,1,BB       ,Direct,Direct,1,0,No Deposit     ,Transient,53.31,1,0,0.0,0,autumn
0,1,0,2,1,BB       ,Corporate,Corporate,1,0,No Deposit     ,Transient,120.50,0,0,0.0,0,summer
0,1,0,2,1,BB       ,Corporate,Corporate,1,0,No Deposit     ,Transient,48.42,0,0,0.0,0,spring
0,6,1,0,1,BB       ,Corporate,Corporate,1,0,No Deposit     ,Transient,64.27,0,0,0.0,0,spring
0,6,0,1,1,BB       ,Corporate,Corporate,1,0,No Deposit     ,Transient,81.00,0,0,0.0,0,summer
0,7,0,2,1,BB       ,Corporate,Corporate,1,0,No Deposit     ,Transient,49.67,0,0,0.0,0,autumn
0,1,0,1,1,BB       ,Corporate,Corporate,1,0,No Deposit     ,Transient,35.60,0,0,0.0,0,autumn
0,0,0,2,1,BB       ,Corporate,Corporate,1,0,No Deposit     ,Transient,32.87,0,0,0.0,0,autumn
1,0,0,2,1,BB       ,Corporate,Corporate,1,1,No Deposit     ,Transient,35.75,0,0,0.1111111111111111,0,winter
0,2,0,1,1,BB       ,Corporate,Corporate,1,0,No Deposit     ,Transient,39.67,0,0,0.1111111111111111,0,winter
0,1,0,1,1,BB       ,Corporate,Corporate,1,0,No Deposit     ,Transient,53.32,0,0,0.1,0,spring
0,5,1,2,1,BB       ,Corporate,Corporate,1,0,No Deposit     ,Transient,44.27,0,0,0.09090909090909091,0,spring
0,0,0,2,2,BB       ,Direct,Direct,1,0,No Deposit     ,Transient,72.62,1,0,0.0,0,spring
0,1,0,1,1,BB       ,Online TA,TA/TO,1,0,No Deposit     ,Transient,58.61,0,0,0.0,0,autumn
0,2,0,0,1,BB       ,Online TA,TA/TO,1,0,No Deposit     ,Transient,43.24,0,0,0.0,0,autumn
0,0,0,1,2,BB       ,Direct,Direct,1,0,No Deposit     ,Transient,75.10,1,0,0.0,0,spring
0,0,0,1,1,BB       ,Direct,Direct,1,0,No Deposit     ,Transient,42.76,0,0,0.0,0,autumn
0,114,2,5,1,BB       ,Online TA,TA/TO,1,1,No Deposit     ,Transient,52.54,1,0,0.0,0,autumn
0,1,1,0,1,BB       ,Direct,Direct,1,0,No Deposit     ,Transient,129.42,0,0,0.0,0,summer
0,1,0,2,1,BB       ,Direct,Direct,1,0,No Deposit     ,Transient,82.61,0,0,0.0,0,summer
0,0,0,1,1,BB       ,Direct,Direct,1,1,No Deposit     ,Transient,83.12,0,0,0.0,0,autumn
0,0,0,3,1,BB       ,Direct,Direct,1,0,No Deposit     ,Transient,47.17,0,0,0.0,0,winter
0,0,2,2,1,BB       ,Direct,Direct,1,2,No Deposit     ,Transient,52.06,0,0,0.0,0,winter
0,14,1,0,1,BB       ,Direct,Direct,1,0,No Deposit     ,Transient,149.56,0,0,0.0,0,summer
0,0,0,4,1,BB       ,Direct,Direct,1,0,No Deposit     ,Transient,44.38,1,0,0.0,0,winter
0,2,0,1,1,BB       ,Direct,Direct,1,0,No Deposit     ,Transient,51.48,1,0,0.0,0,winter
0,0,2,3,1,BB       ,Direct,Direct,1,1,No Deposit     ,Transient,46.79,1,0,0.0,0,spring
0,4,1,0,1,BB       ,Direct,Direct,1,0,No Deposit     ,Transient,101.07,1,0,0.0,0,spring
1,111,2,5,2,HB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient-Party,137.30,2,0,1.0,0,summer
1,111,2,5,2,HB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient-Party,137.30,2,0,1.0,0,summer
0,0,0,1,1,BB       ,Corporate,Corporate,1,0,No Deposit     ,Transient,29.29,0,0,0.0,0,winter
1,95,1,4,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,93.72,0,0,1.0,0,summer
1,148,2,5,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,75.20,1,0,1.0,0,summer
1,112,2,5,2,HB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Transient,139.88,2,0,1.0,0,summer
1,147,2,5,2,HB       ,Groups,Direct,0,0,No Deposit     ,Transient-Party,59.27,0,0,1.0,0,autumn
1,147,2,5,2,HB       ,Groups,Direct,0,0,No Deposit     ,Transient-Party,59.27,0,0,1.0,0,autumn
1,102,2,6,2,HB       ,Offline TA/TO,TA/TO,0,1,No Deposit     ,Contract,115.80,1,0,1.0,0,summer
0,1,0,1,2,BB       ,Corporate,Corporate,1,0,No Deposit     ,Transient,181.71,0,0,0.0,0,summer
1,85,2,5,2,BB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Transient,125.78,1,0,1.0,0,summer
0,5,0,1,1,BB       ,Corporate,Corporate,1,0,No Deposit     ,Transient,120.50,0,0,0.0,0,summer
0,1,0,0,1,BB       ,Corporate,Corporate,1,0,No Deposit     ,Transient,44.72,0,0,0.0,0,spring
0,0,1,1,1,BB       ,Direct,Direct,1,0,No Deposit     ,Transient,39.73,0,0,0.0,0,autumn
0,0,1,1,1,BB       ,Direct,Direct,1,1,No Deposit     ,Transient,71.25,0,0,0.0,0,spring
0,1,0,1,2,BB       ,Online TA,Direct,1,0,No Deposit     ,Transient,46.59,2,0,0.0,0,winter
1,134,0,2,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,93.72,1,0,1.0,0,summer
0,0,0,1,1,HB       ,Complementary,Direct,1,1,No Deposit     ,Transient,39.73,0,0,0.0,0,autumn
1,112,2,6,3,HB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Contract,115.80,3,0,1.0,0,summer
1,98,1,1,2,HB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Transient,52.54,0,0,1.0,0,autumn
1,98,1,1,2,HB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Transient,52.54,0,0,1.0,0,autumn
1,98,1,1,2,HB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Transient,52.54,0,0,1.0,0,autumn
1,98,1,1,2,HB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Transient,52.54,0,0,1.0,0,autumn
1,98,1,1,2,HB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Transient,52.54,0,0,1.0,0,autumn
1,98,1,1,2,HB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Transient,52.54,0,0,1.0,0,autumn
1,98,1,1,2,HB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Transient,52.54,0,0,1.0,0,autumn
1,98,1,1,2,HB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Transient,52.54,0,0,1.0,0,autumn
1,98,1,1,2,HB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Transient,52.54,0,0,1.0,0,autumn
1,98,1,1,2,HB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Transient,52.54,0,0,1.0,0,autumn
1,98,1,1,2,HB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Transient,52.54,0,0,1.0,0,autumn
1,98,1,1,2,HB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Transient,52.54,0,0,1.0,0,autumn
1,98,1,1,2,HB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Transient,52.54,0,0,1.0,0,autumn
1,98,1,1,2,HB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Transient,52.54,0,0,1.0,0,autumn
1,98,1,1,2,HB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Transient,52.54,0,0,1.0,0,autumn
1,98,1,1,2,HB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Transient,52.54,0,0,1.0,0,autumn
1,98,1,1,2,HB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Transient,52.54,0,0,1.0,0,autumn
1,98,1,1,2,HB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Transient,52.54,0,0,1.0,0,autumn
1,98,1,1,2,HB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Transient,52.54,0,0,1.0,0,autumn
1,98,1,1,2,HB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Transient,52.54,0,0,1.0,0,autumn
1,98,1,1,2,HB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Transient,52.54,0,0,1.0,0,autumn
1,98,1,1,2,HB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Transient,52.54,0,0,1.0,0,autumn
1,98,1,1,2,HB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Transient,52.54,0,0,1.0,0,autumn
1,98,1,1,2,HB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Transient,52.54,0,0,1.0,0,autumn
1,98,1,1,2,HB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Transient,52.54,0,0,1.0,0,autumn
0,39,2,8,2,HB       ,Direct,Direct,0,1,No Deposit     ,Transient,116.00,2,0,0.0,0,summer
0,1,0,1,2,BB       ,Direct,Direct,1,0,No Deposit     ,Transient,167.04,2,0,0.0,0,summer
0,29,4,8,2,HB       ,Direct,Direct,1,5,No Deposit     ,Transient,167.04,2,0,0.0,0,summer
0,11,2,2,2,HB       ,Direct,Direct,1,1,No Deposit     ,Transient,62.70,4,0,0.0,0,winter
0,23,1,3,2,HB       ,Direct,Direct,1,0,No Deposit     ,Transient,94.92,4,0,0.16666666666666666,0,spring
0,5,0,3,2,HB       ,Direct,Direct,1,0,No Deposit     ,Transient,108.68,4,0,0.14285714285714285,0,spring
1,0,2,8,2,HB       ,Direct,Direct,1,0,No Deposit     ,Transient,141.73,4,0,0.125,0,summer
0,128,3,8,2,HB       ,Direct,Direct,1,1,No Deposit     ,Transient,141.73,4,0,0.125,0,summer
0,157,4,9,2,HB       ,Direct,Direct,1,2,No Deposit     ,Transient,217.77,4,0,0.1111111111111111,0,summer
0,3,0,3,2,HB       ,Direct,Direct,1,0,No Deposit     ,Transient,87.40,4,0,0.1,0,autumn
0,46,2,2,2,HB       ,Direct,Direct,1,1,No Deposit     ,Transient,77.77,4,0,0.09090909090909091,0,winter
0,29,0,3,2,HB       ,Direct,Direct,1,1,No Deposit     ,Transient,108.22,4,0,0.08333333333333333,1,spring
0,108,4,10,2,HB       ,Direct,Direct,1,1,No Deposit     ,Transient,163.11,4,0,0.07692307692307693,0,summer
0,142,4,6,2,HB       ,Direct,Direct,1,0,No Deposit     ,Transient,235.50,4,0,0.07142857142857142,0,summer
1,69,4,10,2,BB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Contract,125.78,1,0,1.0,0,summer
1,163,1,5,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,68.56,1,0,1.0,0,summer
1,209,2,2,2,HB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,105.50,1,0,1.0,0,summer
1,209,2,2,2,HB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,105.50,1,0,1.0,0,summer
1,211,2,3,2,HB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,93.72,0,0,1.0,0,summer
0,32,1,2,2,Undefined,Direct,Direct,1,0,No Deposit     ,Transient,164.67,1,0,0.6666666666666666,0,spring
0,289,1,2,1,HB       ,Groups,TA/TO,0,1,No Deposit     ,Transient-Party,48.85,1,0,0.0,0,autumn
1,143,3,7,2,BB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Contract,122.86,0,0,1.0,0,summer
1,122,1,4,2,BB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Transient,182.43,0,0,1.0,0,summer
0,6,1,3,1,BB       ,Corporate,Corporate,1,0,No Deposit     ,Group,33.32,0,0,0.0,0,autumn
0,4,1,3,1,BB       ,Corporate,Corporate,1,0,No Deposit     ,Transient,45.36,0,0,0.0,0,spring
0,0,0,1,2,BB       ,Offline TA/TO,TA/TO,1,0,No Deposit     ,Transient,36.65,1,0,0.0,0,autumn
0,0,0,1,1,BB       ,Online TA,TA/TO,1,0,No Deposit     ,Transient,42.75,1,0,0.0,0,winter
0,2,1,0,1,BB       ,Online TA,TA/TO,1,0,No Deposit     ,Transient,51.23,1,0,0.0,0,winter
0,8,0,1,1,BB       ,Corporate,Corporate,1,0,No Deposit     ,Transient,34.97,0,0,0.0,0,winter
0,11,0,1,2,BB       ,Online TA,TA/TO,1,0,No Deposit     ,Transient,71.98,2,1,0.0,0,spring
1,148,2,3,2,HB       ,Direct,Direct,0,0,No Deposit     ,Transient-Party,96.78,1,0,1.0,0,summer
1,211,2,3,2,HB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,93.72,1,0,1.0,0,summer
1,167,2,5,2,BB       ,Groups,TA/TO,0,0,No Deposit     ,Transient-Party,68.56,0,0,1.0,0,summer
1,167,2,5,2,BB       ,Groups,TA/TO,0,0,No Deposit     ,Transient-Party,68.56,0,0,1.0,0,summer
1,167,2,5,2,BB       ,Groups,TA/TO,0,0,No Deposit     ,Transient-Party,68.56,0,0,1.0,0,summer
1,167,2,5,2,BB       ,Groups,TA/TO,0,0,No Deposit     ,Transient-Party,68.56,0,0,1.0,0,summer
1,167,2,5,2,BB       ,Groups,TA/TO,0,0,No Deposit     ,Transient-Party,68.56,0,0,1.0,0,summer
1,167,2,5,2,BB       ,Groups,TA/TO,0,0,No Deposit     ,Transient-Party,68.56,0,0,1.0,0,summer
1,167,2,5,2,BB       ,Groups,TA/TO,0,0,No Deposit     ,Transient-Party,68.56,0,0,1.0,0,summer
1,167,2,5,2,BB       ,Groups,TA/TO,0,0,No Deposit     ,Transient-Party,68.56,0,0,1.0,0,summer
1,167,2,5,2,BB       ,Groups,TA/TO,0,0,No Deposit     ,Transient-Party,68.56,0,0,1.0,0,summer
1,167,2,5,2,BB       ,Groups,TA/TO,0,0,No Deposit     ,Transient-Party,68.56,0,0,1.0,0,summer
1,167,2,5,2,BB       ,Groups,TA/TO,0,0,No Deposit     ,Transient-Party,68.56,0,0,1.0,0,summer
1,167,2,5,2,BB       ,Groups,TA/TO,0,0,No Deposit     ,Transient-Party,68.56,0,0,1.0,0,summer
1,167,2,5,2,BB       ,Groups,TA/TO,0,0,No Deposit     ,Transient-Party,68.56,0,0,1.0,0,summer
1,167,2,5,2,BB       ,Groups,TA/TO,0,0,No Deposit     ,Transient-Party,68.56,0,0,1.0,0,summer
1,167,2,5,2,BB       ,Groups,TA/TO,0,0,No Deposit     ,Transient-Party,68.56,0,0,1.0,0,summer
1,167,2,5,2,BB       ,Groups,TA/TO,0,0,No Deposit     ,Transient-Party,68.56,0,0,1.0,0,summer
1,167,2,5,2,BB       ,Groups,TA/TO,0,0,No Deposit     ,Transient-Party,68.56,0,0,1.0,0,summer
1,167,2,5,2,BB       ,Groups,TA/TO,0,0,No Deposit     ,Transient-Party,68.56,0,0,1.0,0,summer
1,167,2,5,2,BB       ,Groups,TA/TO,0,0,No Deposit     ,Transient-Party,68.56,0,0,1.0,0,summer
1,167,2,5,2,BB       ,Groups,TA/TO,0,0,No Deposit     ,Transient-Party,68.56,0,0,1.0,0,summer
1,167,2,5,2,BB       ,Groups,TA/TO,0,0,No Deposit     ,Transient-Party,68.56,0,0,1.0,0,summer
1,167,2,5,2,BB       ,Groups,TA/TO,0,0,No Deposit     ,Transient-Party,68.56,0,0,1.0,0,summer
1,167,2,5,2,BB       ,Groups,TA/TO,0,0,No Deposit     ,Transient-Party,68.56,0,0,1.0,0,summer
1,167,2,5,2,BB       ,Groups,TA/TO,0,0,No Deposit     ,Transient-Party,68.56,0,0,1.0,0,summer
1,166,2,5,2,BB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Transient-Party,68.56,0,0,1.0,0,summer
1,166,2,5,2,BB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Transient-Party,68.56,0,0,1.0,0,summer
1,166,2,5,2,BB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Transient-Party,68.56,0,0,1.0,0,summer
1,166,2,5,2,BB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Transient-Party,68.56,0,0,1.0,0,summer
1,166,2,5,2,BB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Transient-Party,68.56,0,0,1.0,0,summer
1,166,2,5,2,BB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Transient-Party,68.56,0,0,1.0,0,summer
1,166,2,5,2,BB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Transient-Party,68.56,0,0,1.0,0,summer
1,166,2,5,2,BB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Transient-Party,68.56,0,0,1.0,0,summer
1,166,2,5,2,BB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Transient-Party,68.56,0,0,1.0,0,summer
1,166,2,5,2,BB       ,Offline TA/TO,TA/TO,0,0,Non Refund     ,Transient,75.20,0,0,1.0,0,summer
1,166,2,5,2,BB       ,Offline TA/TO,TA/TO,0,0,Non Refund     ,Transient,75.20,0,0,1.0,0,summer
1,166,2,5,2,BB       ,Offline TA/TO,TA/TO,0,0,Non Refund     ,Transient,75.20,0,0,1.0,0,summer
1,166,2,5,2,BB       ,Offline TA/TO,TA/TO,0,0,Non Refund     ,Transient,75.20,0,0,1.0,0,summer
1,166,2,5,2,BB       ,Offline TA/TO,TA/TO,0,0,Non Refund     ,Transient,75.20,0,0,1.0,0,summer
1,166,2,5,2,BB       ,Offline TA/TO,TA/TO,0,0,Non Refund     ,Transient,75.20,0,0,1.0,0,summer
1,166,2,5,2,BB       ,Offline TA/TO,TA/TO,0,0,Non Refund     ,Transient,75.20,0,0,1.0,0,summer
1,166,2,5,2,BB       ,Offline TA/TO,TA/TO,0,0,Non Refund     ,Transient,75.20,0,0,1.0,0,summer
1,166,2,5,2,BB       ,Offline TA/TO,TA/TO,0,0,Non Refund     ,Transient,75.20,0,0,1.0,0,summer
1,166,2,5,2,BB       ,Offline TA/TO,TA/TO,0,0,Non Refund     ,Transient,75.20,0,0,1.0,0,summer
1,166,2,5,2,BB       ,Offline TA/TO,TA/TO,0,0,Non Refund     ,Transient,75.20,0,0,1.0,0,summer
1,166,2,5,2,BB       ,Offline TA/TO,TA/TO,0,0,Non Refund     ,Transient,75.20,0,0,1.0,0,summer
1,166,2,5,2,BB       ,Offline TA/TO,TA/TO,0,0,Non Refund     ,Transient,75.20,0,0,1.0,0,summer
1,166,2,5,2,BB       ,Offline TA/TO,TA/TO,0,0,Non Refund     ,Transient,69.68,0,0,1.0,0,summer
1,166,2,5,2,BB       ,Offline TA/TO,TA/TO,0,0,Non Refund     ,Transient,69.68,0,0,1.0,0,summer
1,166,2,5,2,BB       ,Offline TA/TO,TA/TO,0,0,Non Refund     ,Transient,69.68,0,0,1.0,0,summer
1,166,2,5,2,BB       ,Offline TA/TO,TA/TO,0,0,Non Refund     ,Transient,69.68,0,0,1.0,0,summer
1,166,2,5,2,BB       ,Offline TA/TO,TA/TO,0,0,Non Refund     ,Transient,69.68,0,0,1.0,0,summer
