IsCanceled,LeadTime,Adults,Meal,DistributionChannel,IsRepeatedGuest,BookingChanges,DepositType,CustomerType,ADR,TotalOfSpecialRequests,Minors,Staying,CancelRate,WasInWaitingList,Season
0,0,2,HB       ,Direct,0,0,No Deposit     ,Transient,67.33,0,0,2,0.0,0,autumn
0,1,1,HB       ,TA/TO,0,0,No Deposit     ,Transient,48.85,0,0,4,0.0,0,autumn
0,11,1,BB       ,TA/TO,0,0,No Deposit     ,Transient,48.85,0,0,5,0.0,0,autumn
0,7,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,49.95,1,0,1,0.0,0,autumn
0,0,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,48.85,0,0,1,0.0,0,autumn
0,69,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,48.85,0,0,4,0.0,0,autumn
1,7,2,BB       ,Corporate,0,1,No Deposit     ,Transient-Party,34.29,1,0,1,0.0,0,autumn
1,1,1,BB       ,Direct,0,1,No Deposit     ,Transient,67.33,1,0,1,0.0,0,autumn
0,21,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,49.95,0,0,6,0.0,0,autumn
0,21,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,48.85,0,0,6,0.0,0,autumn
0,7,2,BB       ,Corporate,0,0,No Deposit     ,Transient-Party,34.29,0,0,1,0.0,0,autumn
0,7,2,BB       ,Corporate,0,0,No Deposit     ,Transient-Party,34.29,0,0,1,0.0,0,autumn
0,7,2,BB       ,Corporate,0,0,No Deposit     ,Transient-Party,34.29,0,0,1,0.0,0,autumn
0,1,2,BB       ,Corporate,0,1,No Deposit     ,Transient-Party,34.29,0,0,1,0.0,0,autumn
0,43,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,49.95,0,0,3,0.0,0,autumn
0,4,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,49.95,1,0,2,0.0,0,autumn
0,9,2,BB       ,Direct,0,0,No Deposit     ,Transient,67.33,1,0,1,0.0,0,autumn
0,2,2,BB       ,Direct,1,0,No Deposit     ,Transient,85.78,1,0,1,0.0,0,spring
0,4,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,49.95,1,0,2,0.0,0,autumn
0,36,1,FB       ,TA/TO,0,0,No Deposit     ,Transient-Party,48.85,0,0,2,0.0,0,autumn
0,1,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,48.85,0,0,1,0.0,0,autumn
0,6,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,49.95,0,0,7,0.0,0,autumn
0,53,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,48.85,1,0,2,0.0,0,autumn
0,18,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,48.85,2,0,6,0.0,0,autumn
0,1,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,46.22,2,0,1,0.0,0,autumn
0,4,2,HB       ,Direct,0,1,No Deposit     ,Transient,67.33,1,0,2,0.0,0,autumn
0,4,2,HB       ,Direct,0,1,No Deposit     ,Transient,67.33,1,0,2,0.0,0,autumn
0,5,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,49.95,1,0,1,0.0,0,autumn
0,5,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,49.95,1,0,1,0.0,0,autumn
0,44,2,HB       ,TA/TO,0,1,No Deposit     ,Transient,48.85,2,1,1,0.0,0,autumn
0,7,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,48.85,1,0,2,0.0,0,autumn
0,44,2,HB       ,TA/TO,0,1,No Deposit     ,Transient,48.85,2,0,1,0.0,0,autumn
0,0,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,48.85,0,0,2,0.0,0,autumn
0,4,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,49.95,1,0,1,0.0,0,autumn
0,4,2,BB       ,TA/TO,1,0,No Deposit     ,Transient,54.37,1,0,1,0.0,0,winter
0,0,2,BB       ,TA/TO,1,0,No Deposit     ,Transient,105.39,1,0,1,0.0,0,spring
0,0,2,BB       ,TA/TO,1,0,No Deposit     ,Transient,128.37,2,0,1,0.0,0,summer
0,26,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,48.85,1,0,1,0.0,0,autumn
0,4,2,BB       ,Direct,0,0,No Deposit     ,Transient,67.33,0,0,1,0.0,0,autumn
0,32,2,FB       ,TA/TO,0,0,No Deposit     ,Transient,48.85,0,0,2,0.0,0,autumn
0,32,2,FB       ,TA/TO,0,0,No Deposit     ,Transient,48.85,0,0,2,0.0,0,autumn
0,10,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,63.85,0,0,6,0.0,0,autumn
0,184,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,48.85,0,0,4,0.0,0,autumn
0,119,2,BB       ,TA/TO,0,0,No Deposit     ,Contract,49.95,1,0,7,0.0,0,autumn
0,3,2,BB       ,TA/TO,0,2,No Deposit     ,Transient,48.85,1,0,4,0.0,0,autumn
0,5,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,49.95,1,0,2,0.0,0,autumn
1,7,1,BB       ,Corporate,0,1,No Deposit     ,Transient,31.61,0,0,1,0.0,0,autumn
0,7,1,BB       ,Corporate,1,0,No Deposit     ,Transient,31.25,0,0,2,1.0,0,winter
0,5,1,BB       ,Corporate,1,0,No Deposit     ,Transient,51.45,0,0,1,0.5,0,spring
0,13,1,BB       ,Corporate,1,0,No Deposit     ,Transient,33.32,0,0,2,0.3333333333333333,0,autumn
0,289,2,HB       ,TA/TO,0,0,No Deposit     ,Transient-Party,48.85,0,0,3,0.0,0,autumn
0,289,2,HB       ,TA/TO,0,0,No Deposit     ,Transient-Party,48.85,0,0,3,0.0,0,autumn
0,289,2,HB       ,TA/TO,0,0,No Deposit     ,Transient-Party,48.85,0,0,3,0.0,0,autumn
0,289,2,HB       ,TA/TO,0,0,No Deposit     ,Transient-Party,48.85,0,0,3,0.0,0,autumn
0,289,2,HB       ,TA/TO,0,0,No Deposit     ,Transient-Party,48.85,0,0,3,0.0,0,autumn
0,3,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,48.85,0,0,4,0.0,0,autumn
0,289,2,HB       ,TA/TO,0,0,No Deposit     ,Transient-Party,48.85,0,0,3,0.0,0,autumn
0,289,1,HB       ,TA/TO,0,0,No Deposit     ,Transient-Party,48.85,0,0,3,0.0,0,autumn
0,289,2,HB       ,TA/TO,0,0,No Deposit     ,Transient-Party,48.85,0,0,3,0.0,0,autumn
0,289,3,HB       ,TA/TO,0,1,No Deposit     ,Transient-Party,48.85,0,0,3,0.0,0,autumn
0,289,3,HB       ,TA/TO,0,1,No Deposit     ,Transient-Party,48.85,0,0,3,0.0,0,autumn
0,289,2,HB       ,TA/TO,0,0,No Deposit     ,Transient-Party,48.85,0,0,3,0.0,0,autumn
0,289,2,HB       ,TA/TO,0,0,No Deposit     ,Transient-Party,48.85,0,0,3,0.0,0,autumn
0,66,2,BB       ,TA/TO,0,1,No Deposit     ,Transient,48.85,4,0,4,0.0,0,autumn
0,29,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,48.85,0,0,4,0.0,0,autumn
1,6,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,93.01,2,0,3,1.0,0,winter
1,6,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,93.01,2,0,3,1.0,0,winter
1,6,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,93.01,2,0,3,1.0,0,winter
0,66,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,48.85,3,0,4,0.0,0,autumn
0,1,2,BB       ,TA/TO,1,0,No Deposit     ,Transient,46.22,1,0,0,0.0,0,autumn
0,62,1,Undefined,TA/TO,0,0,No Deposit     ,Transient-Party,48.85,0,0,6,0.0,0,autumn
0,105,2,Undefined,TA/TO,0,0,No Deposit     ,Transient-Party,48.85,0,0,6,0.0,1,autumn
0,105,2,Undefined,TA/TO,0,0,No Deposit     ,Transient-Party,48.85,0,0,6,0.0,1,autumn
0,105,2,Undefined,TA/TO,0,0,No Deposit     ,Transient-Party,48.85,0,0,6,0.0,1,autumn
0,105,2,Undefined,TA/TO,0,0,No Deposit     ,Transient-Party,48.85,0,0,6,0.0,1,autumn
0,105,2,Undefined,TA/TO,0,0,No Deposit     ,Transient-Party,48.85,0,0,6,0.0,1,autumn
0,105,2,Undefined,TA/TO,0,0,No Deposit     ,Transient-Party,48.85,0,0,6,0.0,1,autumn
0,105,2,Undefined,TA/TO,0,0,No Deposit     ,Transient-Party,48.85,0,0,6,0.0,1,autumn
0,78,2,HB       ,TA/TO,0,1,No Deposit     ,Transient,49.95,1,0,7,0.0,0,autumn
0,12,1,BB       ,TA/TO,0,0,No Deposit     ,Transient,48.85,0,0,3,0.0,0,autumn
0,90,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,63.85,2,0,8,0.0,0,autumn
0,11,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,36.00,0,0,2,0.0,0,autumn
0,0,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,46.22,0,0,1,0.0,0,autumn
0,25,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,48.85,0,0,7,0.0,0,autumn
1,1,2,BB       ,TA/TO,0,1,No Deposit     ,Transient,99.78,0,2,3,1.0,0,autumn
0,2,2,HB       ,Direct,0,0,No Deposit     ,Transient,71.14,1,0,3,0.0,0,autumn
0,25,2,HB       ,Direct,1,0,No Deposit     ,Transient,52.06,1,0,1,0.0,0,winter
0,0,2,HB       ,Direct,1,1,No Deposit     ,Transient,52.06,1,0,3,0.0,0,winter
0,1,2,HB       ,Direct,1,1,No Deposit     ,Transient,63.09,1,0,1,0.0,0,autumn
0,44,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,36.00,0,0,2,0.0,0,autumn
0,0,2,BB       ,Direct,0,0,No Deposit     ,Transient,37.82,0,0,1,0.0,0,autumn
0,0,2,BB       ,Direct,0,0,No Deposit     ,Transient,61.20,0,0,1,0.0,0,autumn
0,5,1,BB       ,TA/TO,0,0,No Deposit     ,Transient,36.00,1,0,2,0.0,0,autumn
0,5,1,BB       ,TA/TO,0,0,No Deposit     ,Transient,36.00,1,0,2,0.0,0,autumn
0,5,1,BB       ,TA/TO,0,0,No Deposit     ,Transient,36.00,1,0,2,0.0,0,autumn
0,0,1,BB       ,Direct,0,0,No Deposit     ,Transient,37.82,0,0,1,0.0,0,autumn
0,105,2,Undefined,TA/TO,0,1,No Deposit     ,Transient-Party,48.85,0,0,6,0.0,1,autumn
0,11,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,48.85,0,0,3,0.0,0,autumn
1,5,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,65.38,1,0,2,1.0,0,spring
1,5,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,65.38,1,0,2,1.0,0,spring
1,12,2,BB       ,TA/TO,0,0,Non Refund     ,Transient,167.82,0,0,5,1.0,0,summer
1,12,2,BB       ,TA/TO,0,0,Non Refund     ,Transient,167.82,0,0,5,1.0,0,summer
1,12,2,BB       ,TA/TO,0,0,Non Refund     ,Transient,167.82,0,0,5,1.0,0,summer
1,12,2,BB       ,TA/TO,0,0,Non Refund     ,Transient,167.82,0,0,5,1.0,0,summer
1,12,2,BB       ,TA/TO,0,0,Non Refund     ,Transient,167.82,0,0,5,1.0,0,summer
1,12,2,BB       ,TA/TO,0,0,Non Refund     ,Transient,167.82,0,0,5,1.0,0,summer
1,3,1,HB       ,TA/TO,0,0,No Deposit     ,Transient-Party,89.05,0,0,9,1.0,0,summer
1,3,1,HB       ,TA/TO,0,0,No Deposit     ,Transient-Party,89.05,0,0,9,1.0,0,summer
1,3,1,HB       ,TA/TO,0,0,No Deposit     ,Transient-Party,89.05,0,0,9,1.0,0,summer
1,0,1,HB       ,TA/TO,1,0,No Deposit     ,Transient,89.05,1,0,9,1.0,0,summer
1,0,1,HB       ,TA/TO,1,0,No Deposit     ,Transient,89.05,1,0,9,1.0,0,summer
1,0,1,HB       ,TA/TO,1,0,No Deposit     ,Transient,89.05,1,0,9,1.0,0,summer
1,10,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,50.29,2,0,1,1.0,0,winter
1,10,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,50.29,2,0,1,1.0,0,winter
1,10,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,88.87,2,2,1,1.0,0,winter
1,7,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,82.04,0,0,5,1.0,0,spring
0,0,1,BB       ,TA/TO,0,0,No Deposit     ,Transient,36.00,1,0,1,0.0,0,autumn
0,0,1,BB       ,TA/TO,1,0,No Deposit     ,Transient,36.00,0,0,1,0.0,0,autumn
0,1,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,36.00,2,0,1,0.0,0,autumn
0,1,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,36.00,2,0,1,0.0,0,autumn
0,1,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,36.00,2,0,1,0.0,0,autumn
0,112,2,HB       ,TA/TO,0,1,No Deposit     ,Contract,65.99,1,0,13,0.0,0,autumn
0,4,1,BB       ,Corporate,0,0,No Deposit     ,Transient,31.61,0,0,2,0.0,0,autumn
0,0,1,BB       ,TA/TO,0,0,No Deposit     ,Transient,36.00,0,0,1,0.0,0,autumn
0,0,1,BB       ,TA/TO,0,0,No Deposit     ,Transient,36.00,0,0,1,0.0,0,autumn
0,0,1,BB       ,TA/TO,1,0,No Deposit     ,Transient,45.01,0,0,1,0.0,0,autumn
0,0,1,BB       ,TA/TO,1,0,No Deposit     ,Transient,44.58,1,0,1,0.0,0,winter
0,0,1,BB       ,TA/TO,1,0,No Deposit     ,Transient,43.24,1,0,1,0.0,0,autumn
0,1,1,BB       ,TA/TO,1,0,No Deposit     ,Transient,46.71,1,0,1,0.0,0,winter
0,3,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,36.00,1,0,2,0.0,0,autumn
0,4,1,BB       ,TA/TO,0,0,No Deposit     ,Transient,36.00,0,0,2,0.0,0,autumn
0,21,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,36.00,2,0,1,0.0,0,autumn
0,0,2,BB       ,Direct,0,0,No Deposit     ,Transient,37.82,0,0,1,0.0,0,autumn
0,0,2,BB       ,Direct,1,0,No Deposit     ,Transient,52.06,0,0,0,0.0,0,winter
0,21,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,36.00,2,0,1,0.0,0,autumn
0,1,1,BB       ,Direct,0,0,No Deposit     ,Transient,37.82,0,0,1,0.0,0,autumn
0,1,1,BB       ,Direct,1,0,No Deposit     ,Transient,44.75,1,0,1,0.0,0,winter
0,1,1,BB       ,Direct,1,0,No Deposit     ,Transient,71.03,1,0,1,0.0,0,spring
0,2,1,BB       ,Direct,1,3,No Deposit     ,Transient,75.92,1,0,1,0.0,0,spring
0,6,1,BB       ,Direct,1,0,No Deposit     ,Transient,64.90,1,0,1,0.0,0,spring
0,1,1,BB       ,Direct,1,0,No Deposit     ,Transient,52.28,1,0,1,0.0,0,winter
0,1,1,BB       ,Direct,1,0,No Deposit     ,Transient,59.75,1,0,1,0.0,0,winter
0,2,1,BB       ,Direct,1,0,No Deposit     ,Transient,73.21,1,0,1,0.0,0,spring
0,1,1,BB       ,Direct,0,0,No Deposit     ,Transient,37.82,0,0,1,0.0,0,autumn
0,1,1,BB       ,Direct,0,0,No Deposit     ,Transient,37.82,0,0,1,0.0,0,autumn
0,6,2,BB       ,Corporate,0,0,No Deposit     ,Transient,31.61,0,0,2,0.0,0,autumn
0,5,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,36.00,1,0,3,0.0,0,autumn
0,1,1,BB       ,TA/TO,0,0,No Deposit     ,Transient,36.00,1,0,1,0.0,0,autumn
0,1,1,BB       ,TA/TO,0,0,No Deposit     ,Transient,36.00,1,0,1,0.0,0,autumn
0,0,1,BB       ,Direct,0,0,No Deposit     ,Transient,37.82,0,0,2,0.0,0,autumn
0,0,1,BB       ,Direct,1,1,No Deposit     ,Transient,38.23,0,0,2,0.0,0,winter
0,0,1,BB       ,Direct,1,2,No Deposit     ,Transient,44.87,0,0,2,0.0,0,autumn
1,9,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,47.26,0,0,3,1.0,0,autumn
0,0,3,BB       ,Direct,0,0,No Deposit     ,Transient,96.00,0,0,1,0.0,0,autumn
0,1,2,BB       ,Direct,1,0,No Deposit     ,Transient,47.54,0,0,0,0.0,0,winter
0,27,2,BB       ,TA/TO,0,3,No Deposit     ,Transient,48.85,0,0,5,0.0,0,autumn
0,21,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,36.00,2,0,1,0.0,0,autumn
0,0,2,BB       ,Direct,0,0,No Deposit     ,Transient,37.82,0,0,1,0.0,0,autumn
0,0,1,BB       ,TA/TO,0,0,No Deposit     ,Transient,36.00,2,0,3,0.0,0,autumn
0,0,1,BB       ,TA/TO,0,0,No Deposit     ,Transient,36.00,0,0,1,0.0,0,autumn
0,0,1,BB       ,Direct,0,0,No Deposit     ,Transient,37.82,0,0,1,0.0,0,autumn
0,2,1,BB       ,Corporate,1,0,No Deposit     ,Transient,41.31,0,0,1,0.0,0,spring
0,1,1,BB       ,Corporate,1,0,No Deposit     ,Transient,37.05,0,0,1,0.0,0,winter
0,13,1,BB       ,TA/TO,0,0,No Deposit     ,Transient,36.00,0,0,4,0.0,0,autumn
0,7,1,BB       ,TA/TO,0,0,No Deposit     ,Transient,63.85,0,0,9,0.0,0,autumn
0,158,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,63.85,0,0,6,0.0,0,autumn
0,5,1,BB       ,Corporate,0,0,No Deposit     ,Transient,31.61,0,0,1,0.0,0,autumn
0,5,1,BB       ,Corporate,1,0,No Deposit     ,Transient,40.65,0,0,2,0.0,0,spring
0,6,1,BB       ,Corporate,1,2,No Deposit     ,Transient,37.27,0,0,1,0.0,0,winter
0,4,1,BB       ,Corporate,1,0,No Deposit     ,Transient,136.40,0,0,1,0.0,0,summer
0,0,1,BB       ,Direct,0,0,No Deposit     ,Transient,37.82,0,0,1,0.0,0,autumn
0,5,1,BB       ,Corporate,0,0,No Deposit     ,Transient,31.61,0,0,1,0.0,0,autumn
0,5,1,BB       ,Corporate,1,0,No Deposit     ,Transient,44.01,0,0,2,0.0,0,spring
0,0,1,BB       ,Corporate,1,0,No Deposit     ,Transient,44.01,0,0,1,0.0,0,spring
0,1,1,BB       ,Corporate,1,0,No Deposit     ,Transient,62.87,0,0,1,0.0,0,summer
0,6,1,BB       ,Corporate,1,0,No Deposit     ,Transient,35.50,0,0,1,0.0,0,winter
0,2,1,BB       ,Corporate,1,0,No Deposit     ,Transient-Party,35.69,0,0,2,0.0,0,winter
0,4,1,BB       ,Corporate,1,0,No Deposit     ,Transient,136.40,0,0,1,0.0,0,summer
0,0,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,46.22,0,0,1,0.0,0,autumn
0,2,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,36.00,0,0,3,0.0,0,autumn
0,6,1,BB       ,TA/TO,0,0,No Deposit     ,Transient,36.00,0,0,1,0.0,0,autumn
0,0,1,BB       ,TA/TO,0,0,No Deposit     ,Transient,46.22,0,0,1,0.0,0,autumn
0,0,1,BB       ,TA/TO,0,1,No Deposit     ,Transient,46.22,0,0,1,0.0,0,autumn
0,0,1,BB       ,TA/TO,1,0,No Deposit     ,Transient,63.61,0,0,1,0.0,0,spring
0,0,1,BB       ,Direct,0,0,No Deposit     ,Transient,37.82,0,0,1,0.0,0,autumn
0,0,1,BB       ,Direct,0,1,No Deposit     ,Transient,37.82,0,0,1,0.0,0,autumn
0,0,1,BB       ,Direct,0,0,No Deposit     ,Transient,37.82,0,0,1,0.0,0,autumn
0,4,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,36.00,1,0,1,0.0,0,autumn
0,3,2,BB       ,TA/TO,0,1,No Deposit     ,Transient,98.00,0,1,4,0.0,0,autumn
0,14,2,BB       ,TA/TO,1,0,No Deposit     ,Transient,160.40,1,0,7,0.0,0,spring
1,1,1,HB       ,TA/TO,0,0,No Deposit     ,Transient,160.31,0,0,7,1.0,0,summer
1,1,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,160.31,0,0,7,1.0,0,summer
0,26,2,BB       ,TA/TO,0,1,No Deposit     ,Transient,48.85,1,0,5,0.0,0,autumn
0,0,2,BB       ,Direct,0,0,No Deposit     ,Transient,37.82,0,0,2,0.0,0,autumn
1,14,2,BB       ,Direct,0,0,No Deposit     ,Transient-Party,64.21,0,0,2,1.0,0,autumn
1,14,2,BB       ,Direct,0,0,No Deposit     ,Transient-Party,64.21,0,0,2,1.0,0,autumn
1,14,2,BB       ,Direct,0,0,No Deposit     ,Transient-Party,64.21,0,0,2,1.0,0,autumn
1,14,2,BB       ,Direct,0,0,No Deposit     ,Transient-Party,64.21,0,0,2,1.0,0,autumn
1,14,2,BB       ,Direct,0,0,No Deposit     ,Transient-Party,64.21,0,0,2,1.0,0,autumn
0,47,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,46.22,1,0,2,0.0,0,autumn
0,0,2,BB       ,TA/TO,1,0,No Deposit     ,Transient,36.00,1,0,0,0.0,0,autumn
1,6,1,BB       ,TA/TO,0,0,No Deposit     ,Transient,47.32,1,0,5,1.0,0,winter
0,1,1,BB       ,Corporate,1,1,No Deposit     ,Transient,31.61,1,0,1,0.0,0,autumn
0,1,1,BB       ,TA/TO,0,0,No Deposit     ,Transient,36.00,0,0,3,0.0,0,autumn
0,40,1,BB       ,TA/TO,0,0,No Deposit     ,Transient,48.85,0,0,11,0.0,0,autumn
0,40,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,46.22,2,0,3,0.0,0,autumn
0,2,2,HB       ,Direct,0,1,No Deposit     ,Transient,63.98,1,0,13,0.0,0,autumn
0,1,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,49.88,0,0,1,0.0,0,autumn
0,5,1,BB       ,Corporate,0,0,No Deposit     ,Transient,31.61,0,0,2,0.0,0,autumn
0,12,1,BB       ,TA/TO,0,0,No Deposit     ,Transient,36.00,0,0,2,0.0,0,autumn
0,7,1,BB       ,TA/TO,1,0,No Deposit     ,Transient,51.23,0,0,1,0.0,0,winter
0,0,2,BB       ,Direct,0,1,No Deposit     ,Transient,37.82,0,0,2,0.0,0,autumn
0,1,2,BB       ,Direct,0,0,No Deposit     ,Transient,37.82,0,0,1,0.0,0,autumn
0,55,2,BB       ,TA/TO,0,0,No Deposit     ,Group,36.00,2,0,1,0.0,0,autumn
0,11,2,BB       ,TA/TO,1,0,No Deposit     ,Transient,40.41,2,0,1,0.0,0,winter
0,15,1,BB       ,TA/TO,1,0,No Deposit     ,Transient,55.62,2,0,1,0.0,0,winter
0,27,2,BB       ,TA/TO,1,0,No Deposit     ,Transient,47.32,2,0,1,0.0,0,winter
1,3,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,47.04,1,0,2,1.0,0,autumn
0,15,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,49.88,0,0,2,0.0,0,autumn
0,0,1,BB       ,Corporate,0,0,No Deposit     ,Transient,31.61,0,0,3,0.0,0,autumn
0,40,1,BB       ,TA/TO,0,1,No Deposit     ,Transient,46.22,2,0,3,0.0,0,autumn
0,0,1,BB       ,Corporate,0,1,No Deposit     ,Transient,31.61,0,0,3,0.0,0,autumn
0,0,1,BB       ,Corporate,1,0,No Deposit     ,Transient,52.38,0,0,1,0.0,0,spring
0,5,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,46.22,0,0,5,0.0,0,autumn
1,3,2,FB       ,TA/TO,0,0,No Deposit     ,Transient-Party,56.01,0,0,3,1.0,0,autumn
1,3,2,FB       ,TA/TO,0,0,No Deposit     ,Transient-Party,56.01,0,0,3,1.0,0,autumn
1,1,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,47.04,1,0,1,1.0,0,autumn
0,7,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,36.00,0,0,0,0.0,0,autumn
0,5,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,36.00,0,0,3,0.0,0,autumn
0,32,2,BB       ,TA/TO,0,1,No Deposit     ,Transient,80.28,0,0,1,0.0,0,winter
0,0,1,BB       ,Direct,0,1,No Deposit     ,Transient,37.82,0,0,3,0.0,0,autumn
0,0,2,BB       ,Direct,1,0,No Deposit     ,Transient,57.33,0,0,2,0.0,0,spring
0,3,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,36.00,1,0,1,0.0,0,autumn
0,37,3,BB       ,TA/TO,0,0,No Deposit     ,Transient,36.00,1,0,5,0.0,0,autumn
0,1,1,BB       ,TA/TO,0,0,No Deposit     ,Transient,36.00,2,0,1,0.0,0,autumn
0,1,1,BB       ,TA/TO,0,0,No Deposit     ,Transient,36.00,2,0,1,0.0,0,autumn
0,0,2,BB       ,Direct,0,0,No Deposit     ,Transient,37.82,0,0,1,0.0,0,autumn
0,4,1,BB       ,Corporate,0,0,No Deposit     ,Transient-Party,31.61,0,0,1,0.0,0,autumn
0,17,1,BB       ,Corporate,0,0,No Deposit     ,Transient-Party,36.43,0,0,4,0.0,0,autumn
0,1,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,36.00,1,0,1,0.0,0,autumn
0,1,1,BB       ,TA/TO,0,0,No Deposit     ,Transient,36.00,0,0,1,0.0,0,autumn
0,10,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,36.00,0,0,5,0.0,0,autumn
0,0,2,BB       ,Direct,0,0,No Deposit     ,Transient,61.20,0,0,1,0.0,0,autumn
0,1,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,36.00,1,0,1,0.0,0,autumn
0,4,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,36.00,0,0,1,0.0,0,autumn
0,0,1,BB       ,TA/TO,0,0,No Deposit     ,Transient,36.00,1,0,1,0.0,0,autumn
0,15,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,49.95,0,0,7,0.0,0,autumn
0,0,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,36.00,0,0,1,0.0,0,autumn
0,0,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,36.00,1,0,1,0.0,0,autumn
0,1,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,36.00,0,0,4,0.0,0,autumn
0,11,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,36.00,1,0,5,0.0,0,autumn
0,2,1,BB       ,TA/TO,0,0,No Deposit     ,Transient-Party,36.00,1,0,1,0.0,0,autumn
0,2,2,BB       ,TA/TO,0,0,No Deposit     ,Transient-Party,36.00,1,0,1,0.0,0,autumn
0,2,2,BB       ,TA/TO,0,0,No Deposit     ,Transient-Party,36.00,0,0,1,0.0,0,autumn
0,1,2,BB       ,TA/TO,1,0,No Deposit     ,Group,46.37,1,0,1,0.0,0,winter
1,1,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,36.00,0,0,1,0.0,0,autumn
0,0,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,36.00,0,0,3,0.0,0,autumn
0,0,2,BB       ,Direct,0,1,No Deposit     ,Transient,96.00,0,3,1,0.0,0,autumn
0,8,2,BB       ,Direct,1,0,No Deposit     ,Transient,96.50,0,3,2,0.0,0,autumn
0,0,2,BB       ,Direct,1,0,No Deposit     ,Transient,76.00,1,2,1,0.0,0,autumn
0,6,2,BB       ,Direct,1,0,No Deposit     ,Group,63.25,1,2,1,0.0,0,winter
0,2,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,36.00,0,0,1,0.0,0,autumn
0,2,2,BB       ,Direct,0,0,No Deposit     ,Transient-Party,64.21,1,0,1,0.0,0,autumn
